root_lot_id,wafer_id,target_id,feature_id,feature_value,shap_value,abs_shap_value,shap_direction
LOT1023,LOT1023_W04,defect_rate,metro_cd_center_wl160,0.1781,-0.090689,0.090689,-
LOT1023,LOT1023_W04,defect_rate,queue_time_before_etch,1.4749,-0.164923,0.164923,-
LOT1023,LOT1023_W04,defect_rate,prev_defect_count_after_metro,4,1.164762,1.164762,+
LOT1023,LOT1023_W04,defect_rate,recipe_ppid_77a_flag,1,0.905396,0.905396,+
LOT1023,LOT1023_W04,defect_rate,final_eds_proxy_leakage_feature,28.3227,6.241772,6.241772,+
LOT1023,LOT1023_W05,defect_rate,product_id,PRODB,-0.140464,0.140464,-
LOT1023,LOT1023_W05,defect_rate,route_id,ROUTE_Y,0.108385,0.108385,+
LOT1023,LOT1023_W05,defect_rate,fdc_cvd_pressure_slope_p95,1.8641,0.850637,0.850637,+
LOT1023,LOT1023_W05,defect_rate,fdc_cvd_rf_power_std,1.283,0.213108,0.213108,+
LOT1023,LOT1023_W05,defect_rate,fdc_etch_temp_range,-0.2138,0.090803,0.090803,+
LOT1023,LOT1023_W05,defect_rate,metro_thk_edge_wl128,1.6135,1.014434,1.014434,+
LOT1023,LOT1023_W05,defect_rate,metro_thk_edge_wl160,1.474,0.047014,0.047014,+
LOT1023,LOT1023_W05,defect_rate,metro_cd_center_wl160,0.8406,0.181914,0.181914,+
LOT1023,LOT1023_W05,defect_rate,queue_time_before_etch,0.9141,-0.501488,0.501488,-
LOT1023,LOT1023_W05,defect_rate,prev_defect_count_after_metro,4,0.817229,0.817229,+
LOT1023,LOT1023_W05,defect_rate,recipe_ppid_77a_flag,1,0.470995,0.470995,+
LOT1023,LOT1023_W05,defect_rate,final_eds_proxy_leakage_feature,12.0523,2.412622,2.412622,+
LOT1024,LOT1024_W01,defect_rate,product_id,PRODA,0.040279,0.040279,+
LOT1024,LOT1024_W01,defect_rate,route_id,ROUTE_Y,0.07434,0.07434,+
LOT1024,LOT1024_W01,defect_rate,fdc_cvd_pressure_slope_p95,1.9051,0.710831,0.710831,+
LOT1024,LOT1024_W01,defect_rate,fdc_cvd_rf_power_std,0.4161,0.124353,0.124353,+
LOT1024,LOT1024_W01,defect_rate,fdc_etch_temp_range,-0.7979,-0.052274,0.052274,-
LOT1024,LOT1024_W01,defect_rate,metro_thk_edge_wl128,1.1425,0.647331,0.647331,+
LOT1024,LOT1024_W01,defect_rate,metro_thk_edge_wl160,1.4211,0.302769,0.302769,+
LOT1024,LOT1024_W01,defect_rate,metro_cd_center_wl160,0.5761,0.032365,0.032365,+
LOT1024,LOT1024_W01,defect_rate,queue_time_before_etch,1.1602,-0.402282,0.402282,-
LOT1024,LOT1024_W01,defect_rate,prev_defect_count_after_metro,2,0.052198,0.052198,+
LOT1024,LOT1024_W01,defect_rate,recipe_ppid_77a_flag,0,-0.268274,0.268274,-
LOT1024,LOT1024_W01,defect_rate,final_eds_proxy_leakage_feature,10.2503,1.868758,1.868758,+
LOT1024,LOT1024_W02,defect_rate,product_id,PRODB,-0.060139,0.060139,-
LOT1024,LOT1024_W02,defect_rate,route_id,ROUTE_X,-0.041822,0.041822,-
LOT1024,LOT1024_W02,defect_rate,fdc_cvd_pressure_slope_p95,0.0356,-0.664413,0.664413,-
LOT1024,LOT1024_W02,defect_rate,fdc_cvd_rf_power_std,0.0254,-0.281636,0.281636,-
LOT1024,LOT1024_W02,defect_rate,fdc_etch_temp_range,0.4278,-0.031608,0.031608,-
LOT1024,LOT1024_W02,defect_rate,metro_thk_edge_wl128,-0.7399,-1.731016,1.731016,-
LOT1024,LOT1024_W02,defect_rate,metro_thk_edge_wl160,0.0439,-0.653217,0.653217,-
LOT1024,LOT1024_W02,defect_rate,metro_cd_center_wl160,0.6365,0.056608,0.056608,+
LOT1024,LOT1024_W02,defect_rate,queue_time_before_etch,2.6756,0.135533,0.135533,+
LOT1024,LOT1024_W02,defect_rate,prev_defect_count_after_metro,2,-0.001637,0.001637,-
LOT1024,LOT1024_W02,defect_rate,recipe_ppid_77a_flag,0,-0.269069,0.269069,-
LOT1024,LOT1024_W02,defect_rate,final_eds_proxy_leakage_feature,-0.3955,-3.552295,3.552295,-
LOT1024,LOT1024_W03,defect_rate,product_id,PRODA,0.065436,0.065436,+
LOT1024,LOT1024_W03,defect_rate,route_id,ROUTE_X,-0.135554,0.135554,-
LOT1024,LOT1024_W03,defect_rate,fdc_cvd_pressure_slope_p95,1.7537,1.016445,1.016445,+
LOT1024,LOT1024_W03,defect_rate,fdc_cvd_rf_power_std,1.5923,0.198064,0.198064,+
LOT1024,LOT1024_W03,defect_rate,fdc_etch_temp_range,0.439,0.083451,0.083451,+
LOT1024,LOT1024_W03,defect_rate,metro_thk_edge_wl128,1.6581,1.14385,1.14385,+
LOT1024,LOT1024_W03,defect_rate,metro_thk_edge_wl160,2.4517,1.386198,1.386198,+
LOT1024,LOT1024_W03,defect_rate,metro_cd_center_wl160,0.4826,-0.005435,0.005435,-
LOT1024,LOT1024_W03,defect_rate,queue_time_before_etch,1.1395,-0.444138,0.444138,-
LOT1024,LOT1024_W03,defect_rate,prev_defect_count_after_metro,2,-0.004125,0.004125,-
LOT1024,LOT1024_W03,defect_rate,recipe_ppid_77a_flag,0,-0.394234,0.394234,-
LOT1024,LOT1024_W03,defect_rate,final_eds_proxy_leakage_feature,10.9899,2.158754,2.158754,+
LOT1024,LOT1024_W04,defect_rate,product_id,PRODA,0.016735,0.016735,+
LOT1024,LOT1024_W04,defect_rate,route_id,ROUTE_X,-0.031858,0.031858,-
LOT1024,LOT1024_W04,defect_rate,fdc_cvd_pressure_slope_p95,-0.0933,-0.89454,0.89454,-
LOT1024,LOT1024_W04,defect_rate,fdc_cvd_rf_power_std,0.1157,-0.053899,0.053899,-
LOT1024,LOT1024_W04,defect_rate,fdc_etch_temp_range,-0.5267,-0.064613,0.064613,-
LOT1024,LOT1024_W04,defect_rate,metro_thk_edge_wl128,-0.4946,-1.623428,1.623428,-
LOT1024,LOT1024_W04,defect_rate,metro_thk_edge_wl160,-0.8682,-1.267683,1.267683,-
LOT1024,LOT1024_W04,defect_rate,metro_cd_center_wl160,0.8001,0.163371,0.163371,+
LOT1024,LOT1024_W04,defect_rate,queue_time_before_etch,2.1266,0.053535,0.053535,+
LOT1024,LOT1024_W04,defect_rate,prev_defect_count_after_metro,2,0.030189,0.030189,+
LOT1024,LOT1024_W04,defect_rate,recipe_ppid_77a_flag,0,-0.19205,0.19205,-
LOT1024,LOT1024_W04,defect_rate,final_eds_proxy_leakage_feature,0.122,-3.360253,3.360253,-
LOT1024,LOT1024_W05,defect_rate,product_id,PRODA,0.003086,0.003086,+
LOT1024,LOT1024_W05,defect_rate,route_id,ROUTE_X,-0.03653,0.03653,-
LOT1024,LOT1024_W05,defect_rate,fdc_cvd_pressure_slope_p95,0.1311,-0.682528,0.682528,-
LOT1024,LOT1024_W05,defect_rate,fdc_cvd_rf_power_std,-0.5249,-0.421738,0.421738,-
LOT1024,LOT1024_W05,defect_rate,fdc_etch_temp_range,-1.0324,-0.052344,0.052344,-
LOT1024,LOT1024_W05,defect_rate,metro_thk_edge_wl128,0.3389,-0.662976,0.662976,-
LOT1024,LOT1024_W05,defect_rate,metro_thk_edge_wl160,-0.7667,-1.232026,1.232026,-
LOT1024,LOT1024_W05,defect_rate,metro_cd_center_wl160,0.1208,-0.044525,0.044525,-
LOT1024,LOT1024_W05,defect_rate,queue_time_before_etch,0.7481,-0.294697,0.294697,-
LOT1024,LOT1024_W05,defect_rate,prev_defect_count_after_metro,1,-0.453544,0.453544,-
LOT1024,LOT1024_W05,defect_rate,recipe_ppid_77a_flag,0,-0.18988,0.18988,-
LOT1024,LOT1024_W05,defect_rate,final_eds_proxy_leakage_feature,0.0983,-3.12283,3.12283,-
LOT1025,LOT1025_W01,defect_rate,product_id,PRODA,0.021182,0.021182,+
LOT1025,LOT1025_W01,defect_rate,route_id,ROUTE_X,-0.052593,0.052593,-
LOT1025,LOT1025_W01,defect_rate,fdc_cvd_pressure_slope_p95,0.3655,-0.468262,0.468262,-
LOT1025,LOT1025_W01,defect_rate,fdc_cvd_rf_power_std,1.2864,0.177786,0.177786,+
LOT1025,LOT1025_W01,defect_rate,fdc_etch_temp_range,2.3098,0.001963,0.001963,+
LOT1025,LOT1025_W01,defect_rate,metro_thk_edge_wl128,0.6144,-0.368585,0.368585,-
LOT1025,LOT1025_W01,defect_rate,metro_thk_edge_wl160,-0.4242,-1.111692,1.111692,-
LOT1025,LOT1025_W01,defect_rate,metro_cd_center_wl160,0.8578,0.222146,0.222146,+
LOT1025,LOT1025_W01,defect_rate,queue_time_before_etch,0.1791,-0.396392,0.396392,-
LOT1025,LOT1025_W01,defect_rate,prev_defect_count_after_metro,3,0.216897,0.216897,+
LOT1025,LOT1025_W01,defect_rate,recipe_ppid_77a_flag,0,-0.215312,0.215312,-
LOT1025,LOT1025_W01,defect_rate,final_eds_proxy_leakage_feature,3.5448,-1.5706,1.5706,-
LOT1025,LOT1025_W02,defect_rate,product_id,PRODA,0.346236,0.346236,+
LOT1025,LOT1025_W02,defect_rate,route_id,ROUTE_Y,0.075642,0.075642,+
LOT1025,LOT1025_W02,defect_rate,fdc_cvd_pressure_slope_p95,3.1789,3.140932,3.140932,+
LOT1025,LOT1025_W02,defect_rate,fdc_cvd_rf_power_std,3.0107,1.371039,1.371039,+
LOT1025,LOT1025_W02,defect_rate,fdc_etch_temp_range,0.3268,0.313944,0.313944,+
LOT1025,LOT1025_W02,defect_rate,metro_thk_edge_wl128,3.3553,3.89991,3.89991,+
LOT1025,LOT1025_W02,defect_rate,metro_thk_edge_wl160,3.6232,2.602304,2.602304,+
LOT1025,LOT1025_W02,defect_rate,metro_cd_center_wl160,1.5066,0.490923,0.490923,+
LOT1025,LOT1025_W02,defect_rate,queue_time_before_etch,2.8569,0.571081,0.571081,+
LOT1025,LOT1025_W02,defect_rate,prev_defect_count_after_metro,5,1.430814,1.430814,+
LOT1025,LOT1025_W02,defect_rate,recipe_ppid_77a_flag,0,-0.681024,0.681024,-
LOT1025,LOT1025_W02,defect_rate,final_eds_proxy_leakage_feature,24.8527,7.030176,7.030176,+
LOT1025,LOT1025_W03,defect_rate,product_id,PRODA,0.327493,0.327493,+
LOT1025,LOT1025_W03,defect_rate,route_id,ROUTE_X,-0.098743,0.098743,-
LOT1025,LOT1025_W03,defect_rate,fdc_cvd_pressure_slope_p95,3.0513,2.08744,2.08744,+
LOT1025,LOT1025_W03,defect_rate,fdc_cvd_rf_power_std,2.5707,0.831001,0.831001,+
LOT1025,LOT1025_W03,defect_rate,fdc_etch_temp_range,-0.7323,0.237834,0.237834,+
LOT1025,LOT1025_W03,defect_rate,metro_thk_edge_wl128,3.1825,3.427792,3.427792,+
LOT1025,LOT1025_W03,defect_rate,metro_thk_edge_wl160,2.7497,1.553915,1.553915,+
LOT1025,LOT1025_W03,defect_rate,metro_cd_center_wl160,-0.1943,-0.258986,0.258986,-
LOT1025,LOT1025_W03,defect_rate,queue_time_before_etch,5.2837,0.601998,0.601998,+
LOT1025,LOT1025_W03,defect_rate,prev_defect_count_after_metro,3,0.364702,0.364702,+
LOT1025,LOT1025_W03,defect_rate,recipe_ppid_77a_flag,1,0.778493,0.778493,+
LOT1025,LOT1025_W03,defect_rate,final_eds_proxy_leakage_feature,20.9131,6.218498,6.218498,+
LOT1025,LOT1025_W04,defect_rate,product_id,PRODA,0.028815,0.028815,+
LOT1025,LOT1025_W04,defect_rate,route_id,ROUTE_X,-0.004637,0.004637,-
LOT1025,LOT1025_W04,defect_rate,fdc_cvd_pressure_slope_p95,-0.7073,-0.956182,0.956182,-
LOT1025,LOT1025_W04,defect_rate,fdc_cvd_rf_power_std,0.5227,0.070192,0.070192,+
LOT1025,LOT1025_W04,defect_rate,fdc_etch_temp_range,0.9159,0.044539,0.044539,+
LOT1025,LOT1025_W04,defect_rate,metro_thk_edge_wl128,0.1605,-0.847062,0.847062,-
LOT1025,LOT1025_W04,defect_rate,metro_thk_edge_wl160,-0.6559,-1.187962,1.187962,-
LOT1025,LOT1025_W04,defect_rate,metro_cd_center_wl160,-1.9496,-0.119517,0.119517,-
LOT1025,LOT1025_W04,defect_rate,queue_time_before_etch,1.9634,0.085084,0.085084,+
LOT1025,LOT1025_W04,defect_rate,prev_defect_count_after_metro,1,-0.422626,0.422626,-
LOT1025,LOT1025_W04,defect_rate,recipe_ppid_77a_flag,0,-0.191326,0.191326,-
LOT1025,LOT1025_W04,defect_rate,final_eds_proxy_leakage_feature,2.0229,-1.725618,1.725618,-
LOT1025,LOT1025_W05,defect_rate,product_id,PRODA,0.044939,0.044939,+
LOT1025,LOT1025_W05,defect_rate,route_id,ROUTE_Y,0.066187,0.066187,+
LOT1025,LOT1025_W05,defect_rate,fdc_cvd_pressure_slope_p95,0.969,0.018965,0.018965,+
LOT1025,LOT1025_W05,defect_rate,fdc_cvd_rf_power_std,1.6023,0.309629,0.309629,+
LOT1025,LOT1025_W05,defect_rate,fdc_etch_temp_range,-0.1091,0.111584,0.111584,+
LOT1025,LOT1025_W05,defect_rate,metro_thk_edge_wl128,0.3818,-0.644575,0.644575,-
LOT1025,LOT1025_W05,defect_rate,metro_thk_edge_wl160,1.6681,1.002781,1.002781,+
LOT1025,LOT1025_W05,defect_rate,metro_cd_center_wl160,1.7373,0.383153,0.383153,+
LOT1025,LOT1025_W05,defect_rate,queue_time_before_etch,1.5405,-0.07687,0.07687,-
LOT1025,LOT1025_W05,defect_rate,prev_defect_count_after_metro,3,0.366239,0.366239,+
LOT1025,LOT1025_W05,defect_rate,recipe_ppid_77a_flag,0,-0.158247,0.158247,-
LOT1025,LOT1025_W05,defect_rate,final_eds_proxy_leakage_feature,10.1511,2.210032,2.210032,+
LOT1026,LOT1026_W01,defect_rate,product_id,PRODA,0.019337,0.019337,+
LOT1026,LOT1026_W01,defect_rate,route_id,ROUTE_Y,0.044025,0.044025,+
LOT1026,LOT1026_W01,defect_rate,fdc_cvd_pressure_slope_p95,-0.3618,-0.907422,0.907422,-
LOT1026,LOT1026_W01,defect_rate,fdc_cvd_rf_power_std,0.8362,0.089752,0.089752,+
LOT1026,LOT1026_W01,defect_rate,fdc_etch_temp_range,-0.2529,-0.04925,0.04925,-
LOT1026,LOT1026_W01,defect_rate,metro_thk_edge_wl128,-0.392,-1.55332,1.55332,-
LOT1026,LOT1026_W01,defect_rate,metro_thk_edge_wl160,-0.4096,-1.028396,1.028396,-
LOT1026,LOT1026_W01,defect_rate,metro_cd_center_wl160,0.1843,-0.00486,0.00486,-
LOT1026,LOT1026_W01,defect_rate,queue_time_before_etch,1.8088,-0.044558,0.044558,-
LOT1026,LOT1026_W01,defect_rate,prev_defect_count_after_metro,2,-0.06899,0.06899,-
LOT1026,LOT1026_W01,defect_rate,recipe_ppid_77a_flag,0,-0.224622,0.224622,-
LOT1026,LOT1026_W01,defect_rate,final_eds_proxy_leakage_feature,-0.1967,-3.396532,3.396532,-
LOT1026,LOT1026_W02,defect_rate,product_id,PRODB,-0.050355,0.050355,-
LOT1026,LOT1026_W02,defect_rate,route_id,ROUTE_Y,0.012419,0.012419,+
LOT1026,LOT1026_W02,defect_rate,fdc_cvd_pressure_slope_p95,-0.4898,-1.031307,1.031307,-
LOT1026,LOT1026_W02,defect_rate,fdc_cvd_rf_power_std,0.3078,0.019662,0.019662,+
LOT1026,LOT1026_W02,defect_rate,fdc_etch_temp_range,0.5623,-0.026464,0.026464,-
LOT1026,LOT1026_W02,defect_rate,metro_thk_edge_wl128,0.1332,-0.98769,0.98769,-
LOT1026,LOT1026_W02,defect_rate,metro_thk_edge_wl160,-0.1967,-0.850003,0.850003,-
LOT1026,LOT1026_W02,defect_rate,metro_cd_center_wl160,-1.8124,-0.171903,0.171903,-
LOT1026,LOT1026_W02,defect_rate,queue_time_before_etch,4.1531,0.20793,0.20793,+
LOT1026,LOT1026_W02,defect_rate,prev_defect_count_after_metro,1,-0.537723,0.537723,-
LOT1026,LOT1026_W02,defect_rate,recipe_ppid_77a_flag,0,-0.254015,0.254015,-
LOT1026,LOT1026_W02,defect_rate,final_eds_proxy_leakage_feature,0.1144,-3.162377,3.162377,-
LOT1026,LOT1026_W03,defect_rate,product_id,PRODA,0.327293,0.327293,+
LOT1026,LOT1026_W03,defect_rate,route_id,ROUTE_Y,0.075624,0.075624,+
LOT1026,LOT1026_W03,defect_rate,fdc_cvd_pressure_slope_p95,3.1086,2.971834,2.971834,+
LOT1026,LOT1026_W03,defect_rate,fdc_cvd_rf_power_std,2.6928,1.312994,1.312994,+
LOT1026,LOT1026_W03,defect_rate,fdc_etch_temp_range,-1.2919,0.355715,0.355715,+
LOT1026,LOT1026_W03,defect_rate,metro_thk_edge_wl128,3.8041,3.892628,3.892628,+
LOT1026,LOT1026_W03,defect_rate,metro_thk_edge_wl160,3.2855,2.428568,2.428568,+
LOT1026,LOT1026_W03,defect_rate,metro_cd_center_wl160,-0.0921,-0.207289,0.207289,-
LOT1026,LOT1026_W03,defect_rate,queue_time_before_etch,1.9813,0.318268,0.318268,+
LOT1026,LOT1026_W03,defect_rate,prev_defect_count_after_metro,5,1.354618,1.354618,+
LOT1026,LOT1026_W03,defect_rate,recipe_ppid_77a_flag,1,0.893994,0.893994,+
LOT1026,LOT1026_W03,defect_rate,final_eds_proxy_leakage_feature,24.7929,7.193655,7.193655,+
LOT1026,LOT1026_W04,defect_rate,product_id,PRODA,0.072359,0.072359,+
LOT1026,LOT1026_W04,defect_rate,route_id,ROUTE_X,-0.089566,0.089566,-
LOT1026,LOT1026_W04,defect_rate,fdc_cvd_pressure_slope_p95,2.2311,1.364785,1.364785,+
LOT1026,LOT1026_W04,defect_rate,fdc_cvd_rf_power_std,2.1832,0.653553,0.653553,+
LOT1026,LOT1026_W04,defect_rate,fdc_etch_temp_range,0.3526,0.047454,0.047454,+
LOT1026,LOT1026_W04,defect_rate,metro_thk_edge_wl128,1.4491,0.534836,0.534836,+
LOT1026,LOT1026_W04,defect_rate,metro_thk_edge_wl160,2.9211,1.681672,1.681672,+
LOT1026,LOT1026_W04,defect_rate,metro_cd_center_wl160,1.2181,0.258368,0.258368,+
LOT1026,LOT1026_W04,defect_rate,queue_time_before_etch,2.9564,0.418873,0.418873,+
LOT1026,LOT1026_W04,defect_rate,prev_defect_count_after_metro,4,0.882342,0.882342,+
LOT1026,LOT1026_W04,defect_rate,recipe_ppid_77a_flag,1,0.554935,0.554935,+
LOT1026,LOT1026_W04,defect_rate,final_eds_proxy_leakage_feature,14.5039,2.792393,2.792393,+
LOT1026,LOT1026_W05,defect_rate,product_id,PRODA,0.088351,0.088351,+
LOT1026,LOT1026_W05,defect_rate,route_id,ROUTE_X,-0.063836,0.063836,-
LOT1026,LOT1026_W05,defect_rate,fdc_cvd_pressure_slope_p95,2.4786,1.748414,1.748414,+
LOT1026,LOT1026_W05,defect_rate,fdc_cvd_rf_power_std,0.8517,0.321047,0.321047,+
LOT1026,LOT1026_W05,defect_rate,fdc_etch_temp_range,1.913,-0.418025,0.418025,-
LOT1026,LOT1026_W05,defect_rate,metro_thk_edge_wl128,2.3068,2.186631,2.186631,+
LOT1026,LOT1026_W05,defect_rate,metro_thk_edge_wl160,2.6236,1.472333,1.472333,+
LOT1026,LOT1026_W05,defect_rate,metro_cd_center_wl160,0.216,0.036624,0.036624,+
LOT1026,LOT1026_W05,defect_rate,queue_time_before_etch,2.864,0.43091,0.43091,+
LOT1026,LOT1026_W05,defect_rate,prev_defect_count_after_metro,4,0.878154,0.878154,+
LOT1026,LOT1026_W05,defect_rate,recipe_ppid_77a_flag,1,0.634086,0.634086,+
LOT1026,LOT1026_W05,defect_rate,final_eds_proxy_leakage_feature,16.6103,4.047182,4.047182,+
LOT1027,LOT1027_W01,defect_rate,product_id,PRODA,0.119538,0.119538,+
LOT1027,LOT1027_W01,defect_rate,route_id,ROUTE_Y,0.081397,0.081397,+
LOT1027,LOT1027_W01,defect_rate,fdc_cvd_pressure_slope_p95,2.214,1.12921,1.12921,+
LOT1027,LOT1027_W01,defect_rate,fdc_cvd_rf_power_std,2.3376,0.676834,0.676834,+
LOT1027,LOT1027_W01,defect_rate,fdc_etch_temp_range,0.4662,0.055834,0.055834,+
LOT1027,LOT1027_W01,defect_rate,metro_thk_edge_wl128,2.961,2.649532,2.649532,+
LOT1027,LOT1027_W01,defect_rate,metro_thk_edge_wl160,2.2026,1.534559,1.534559,+
LOT1027,LOT1027_W01,defect_rate,metro_cd_center_wl160,-0.0693,-0.092305,0.092305,-
LOT1027,LOT1027_W01,defect_rate,queue_time_before_etch,3.5084,0.495393,0.495393,+
LOT1027,LOT1027_W01,defect_rate,prev_defect_count_after_metro,3,0.338126,0.338126,+
LOT1027,LOT1027_W01,defect_rate,recipe_ppid_77a_flag,1,0.751225,0.751225,+
LOT1027,LOT1027_W01,defect_rate,final_eds_proxy_leakage_feature,17.1712,4.493785,4.493785,+
LOT1027,LOT1027_W02,defect_rate,product_id,PRODB,-0.023832,0.023832,-
LOT1027,LOT1027_W02,defect_rate,route_id,ROUTE_Y,0.027887,0.027887,+
LOT1027,LOT1027_W02,defect_rate,fdc_cvd_pressure_slope_p95,0.3366,-0.409794,0.409794,-
LOT1027,LOT1027_W02,defect_rate,fdc_cvd_rf_power_std,-1.0519,-0.633688,0.633688,-
LOT1027,LOT1027_W02,defect_rate,fdc_etch_temp_range,-0.3762,0.004666,0.004666,+
LOT1027,LOT1027_W02,defect_rate,metro_thk_edge_wl128,0.616,-0.051839,0.051839,-
LOT1027,LOT1027_W02,defect_rate,metro_thk_edge_wl160,-0.1222,-0.904279,0.904279,-
LOT1027,LOT1027_W02,defect_rate,metro_cd_center_wl160,1.4682,0.298611,0.298611,+
LOT1027,LOT1027_W02,defect_rate,queue_time_before_etch,1.514,-0.050209,0.050209,-
LOT1027,LOT1027_W02,defect_rate,prev_defect_count_after_metro,1,-0.495286,0.495286,-
LOT1027,LOT1027_W02,defect_rate,recipe_ppid_77a_flag,0,-0.196677,0.196677,-
LOT1027,LOT1027_W02,defect_rate,final_eds_proxy_leakage_feature,2.27,-2.45415,2.45415,-
LOT1027,LOT1027_W03,defect_rate,product_id,PRODA,0.002571,0.002571,+
LOT1027,LOT1027_W03,defect_rate,route_id,ROUTE_Y,0.014083,0.014083,+
LOT1027,LOT1027_W03,defect_rate,fdc_cvd_pressure_slope_p95,0.425,-0.504766,0.504766,-
LOT1027,LOT1027_W03,defect_rate,fdc_cvd_rf_power_std,-0.5027,-0.501927,0.501927,-
LOT1027,LOT1027_W03,defect_rate,fdc_etch_temp_range,-0.5071,-0.057972,0.057972,-
LOT1027,LOT1027_W03,defect_rate,metro_thk_edge_wl128,0.5324,-0.60059,0.60059,-
LOT1027,LOT1027_W03,defect_rate,metro_thk_edge_wl160,0.7845,0.160703,0.160703,+
LOT1027,LOT1027_W03,defect_rate,metro_cd_center_wl160,-0.9623,-0.319053,0.319053,-
LOT1027,LOT1027_W03,defect_rate,queue_time_before_etch,1.0545,-0.365313,0.365313,-
LOT1027,LOT1027_W03,defect_rate,prev_defect_count_after_metro,2,-0.024042,0.024042,-
LOT1027,LOT1027_W03,defect_rate,recipe_ppid_77a_flag,0,-0.265249,0.265249,-
LOT1027,LOT1027_W03,defect_rate,final_eds_proxy_leakage_feature,1.4367,-3.158761,3.158761,-
LOT1027,LOT1027_W04,defect_rate,product_id,PRODB,-0.038667,0.038667,-
LOT1027,LOT1027_W04,defect_rate,route_id,ROUTE_X,-0.008876,0.008876,-
LOT1027,LOT1027_W04,defect_rate,fdc_cvd_pressure_slope_p95,-1.937,-1.025041,1.025041,-
LOT1027,LOT1027_W04,defect_rate,fdc_cvd_rf_power_std,0.2047,-0.002479,0.002479,-
LOT1027,LOT1027_W04,defect_rate,fdc_etch_temp_range,-0.4103,-0.030274,0.030274,-
LOT1027,LOT1027_W04,defect_rate,metro_thk_edge_wl128,-2.0567,-1.678232,1.678232,-
LOT1027,LOT1027_W04,defect_rate,metro_thk_edge_wl160,-1.3686,-1.132369,1.132369,-
LOT1027,LOT1027_W04,defect_rate,metro_cd_center_wl160,-1.1855,-0.205233,0.205233,-
LOT1027,LOT1027_W04,defect_rate,queue_time_before_etch,2.4875,0.108473,0.108473,+
LOT1027,LOT1027_W04,defect_rate,prev_defect_count_after_metro,1,-0.420347,0.420347,-
LOT1027,LOT1027_W04,defect_rate,recipe_ppid_77a_flag,0,-0.176576,0.176576,-
LOT1027,LOT1027_W04,defect_rate,final_eds_proxy_leakage_feature,-0.6328,-2.65293,2.65293,-
LOT1027,LOT1027_W05,defect_rate,product_id,PRODA,0.015262,0.015262,+
LOT1027,LOT1027_W05,defect_rate,route_id,ROUTE_Y,0.024402,0.024402,+
LOT1027,LOT1027_W05,defect_rate,fdc_cvd_pressure_slope_p95,0.6666,-0.550177,0.550177,-
LOT1027,LOT1027_W05,defect_rate,fdc_cvd_rf_power_std,1.0895,0.15889,0.15889,+
LOT1027,LOT1027_W05,defect_rate,fdc_etch_temp_range,-0.254,0.009212,0.009212,+
LOT1027,LOT1027_W05,defect_rate,metro_thk_edge_wl128,0.4555,-0.645094,0.645094,-
LOT1027,LOT1027_W05,defect_rate,metro_thk_edge_wl160,0.1251,-0.777445,0.777445,-
LOT1027,LOT1027_W05,defect_rate,metro_cd_center_wl160,0.3447,0.002915,0.002915,+
LOT1027,LOT1027_W05,defect_rate,queue_time_before_etch,3.3374,0.306275,0.306275,+
LOT1027,LOT1027_W05,defect_rate,prev_defect_count_after_metro,3,0.291439,0.291439,+
LOT1027,LOT1027_W05,defect_rate,recipe_ppid_77a_flag,0,-0.277916,0.277916,-
LOT1027,LOT1027_W05,defect_rate,final_eds_proxy_leakage_feature,2.9651,-2.551174,2.551174,-
LOT1028,LOT1028_W01,defect_rate,product_id,PRODA,0.041542,0.041542,+
LOT1028,LOT1028_W01,defect_rate,route_id,ROUTE_Y,0.061165,0.061165,+
LOT1028,LOT1028_W01,defect_rate,fdc_cvd_pressure_slope_p95,-0.982,-0.811935,0.811935,-
LOT1028,LOT1028_W01,defect_rate,fdc_cvd_rf_power_std,0.8476,0.155706,0.155706,+
LOT1028,LOT1028_W01,defect_rate,fdc_etch_temp_range,-0.3778,0.022268,0.022268,+
LOT1028,LOT1028_W01,defect_rate,metro_thk_edge_wl128,-0.8235,-1.509824,1.509824,-
LOT1028,LOT1028_W01,defect_rate,metro_thk_edge_wl160,-0.2198,-0.768559,0.768559,-
LOT1028,LOT1028_W01,defect_rate,metro_cd_center_wl160,0.1941,0.104253,0.104253,+
LOT1028,LOT1028_W01,defect_rate,queue_time_before_etch,3.7848,0.400875,0.400875,+
LOT1028,LOT1028_W01,defect_rate,prev_defect_count_after_metro,2,0.036673,0.036673,+
LOT1028,LOT1028_W01,defect_rate,recipe_ppid_77a_flag,0,-0.23598,0.23598,-
LOT1028,LOT1028_W01,defect_rate,final_eds_proxy_leakage_feature,4.34,0.154735,0.154735,+
LOT1028,LOT1028_W02,defect_rate,product_id,PRODA,0.032556,0.032556,+
LOT1028,LOT1028_W02,defect_rate,route_id,ROUTE_X,-0.038419,0.038419,-
LOT1028,LOT1028_W02,defect_rate,fdc_cvd_pressure_slope_p95,-1.4423,-0.999271,0.999271,-
LOT1028,LOT1028_W02,defect_rate,fdc_cvd_rf_power_std,-0.9657,-0.516512,0.516512,-
LOT1028,LOT1028_W02,defect_rate,fdc_etch_temp_range,0.9163,-0.022673,0.022673,-
LOT1028,LOT1028_W02,defect_rate,metro_thk_edge_wl128,-1.5811,-1.537932,1.537932,-
LOT1028,LOT1028_W02,defect_rate,metro_thk_edge_wl160,-2.1122,-1.095491,1.095491,-
LOT1028,LOT1028_W02,defect_rate,metro_cd_center_wl160,0.2079,0.004402,0.004402,+
