root_lot_id,wafer_id,step_id,process_step,step_order,tool_id,chamber_id,recipe_id,ppid,start_time,end_time,days_since_pm
LOT1026,LOT1026_W02,LOT1026_W02_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,7
LOT1026,LOT1026_W03,LOT1026_W03_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,53
LOT1026,LOT1026_W03,LOT1026_W03_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,13
LOT1026,LOT1026_W04,LOT1026_W04_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,50
LOT1026,LOT1026_W04,LOT1026_W04_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,21
LOT1026,LOT1026_W05,LOT1026_W05_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,31
LOT1026,LOT1026_W05,LOT1026_W05_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,22
LOT1027,LOT1027_W01,LOT1027_W01_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,59
LOT1027,LOT1027_W01,LOT1027_W01_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,17
LOT1027,LOT1027_W02,LOT1027_W02_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,30
LOT1027,LOT1027_W02,LOT1027_W02_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,26
LOT1027,LOT1027_W03,LOT1027_W03_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,34
LOT1027,LOT1027_W03,LOT1027_W03_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,27
LOT1027,LOT1027_W04,LOT1027_W04_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,33
LOT1027,LOT1027_W04,LOT1027_W04_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,12
LOT1027,LOT1027_W05,LOT1027_W05_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,29
LOT1027,LOT1027_W05,LOT1027_W05_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,12
LOT1028,LOT1028_W01,LOT1028_W01_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,32
LOT1028,LOT1028_W01,LOT1028_W01_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,24
LOT1028,LOT1028_W02,LOT1028_W02_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,37
LOT1028,LOT1028_W02,LOT1028_W02_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,18
LOT1028,LOT1028_W03,LOT1028_W03_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,30
LOT1028,LOT1028_W03,LOT1028_W03_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,19
LOT1028,LOT1028_W04,LOT1028_W04_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,43
LOT1028,LOT1028_W04,LOT1028_W04_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,20
LOT1028,LOT1028_W05,LOT1028_W05_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,34
LOT1028,LOT1028_W05,LOT1028_W05_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,5
LOT1029,LOT1029_W01,LOT1029_W01_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,17
LOT1029,LOT1029_W01,LOT1029_W01_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,21
LOT1029,LOT1029_W02,LOT1029_W02_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,52
LOT1029,LOT1029_W02,LOT1029_W02_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,24
LOT1029,LOT1029_W03,LOT1029_W03_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,34
LOT1029,LOT1029_W03,LOT1029_W03_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,28
LOT1029,LOT1029_W04,LOT1029_W04_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,24
LOT1029,LOT1029_W04,LOT1029_W04_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,8
LOT1029,LOT1029_W05,LOT1029_W05_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,49
LOT1029,LOT1029_W05,LOT1029_W05_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,3
LOT1030,LOT1030_W01,LOT1030_W01_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,30
LOT1030,LOT1030_W01,LOT1030_W01_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,16
LOT1030,LOT1030_W02,LOT1030_W02_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,37
LOT1030,LOT1030_W02,LOT1030_W02_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,7
LOT1030,LOT1030_W03,LOT1030_W03_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,36
LOT1030,LOT1030_W03,LOT1030_W03_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,13
LOT1030,LOT1030_W04,LOT1030_W04_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,48
LOT1030,LOT1030_W04,LOT1030_W04_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,17
LOT1030,LOT1030_W05,LOT1030_W05_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,36
LOT1030,LOT1030_W05,LOT1030_W05_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,5
LOT1031,LOT1031_W01,LOT1031_W01_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,29
LOT1031,LOT1031_W01,LOT1031_W01_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,29
LOT1031,LOT1031_W02,LOT1031_W02_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,9
LOT1031,LOT1031_W02,LOT1031_W02_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,8
LOT1031,LOT1031_W03,LOT1031_W03_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,19
LOT1031,LOT1031_W03,LOT1031_W03_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,22
LOT1031,LOT1031_W04,LOT1031_W04_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,38
LOT1031,LOT1031_W04,LOT1031_W04_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,24
LOT1031,LOT1031_W05,LOT1031_W05_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,31
LOT1031,LOT1031_W05,LOT1031_W05_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,13
LOT1032,LOT1032_W01,LOT1032_W01_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,32
LOT1032,LOT1032_W01,LOT1032_W01_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,14
LOT1032,LOT1032_W02,LOT1032_W02_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,8
LOT1032,LOT1032_W02,LOT1032_W02_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,1
LOT1032,LOT1032_W03,LOT1032_W03_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,53
LOT1032,LOT1032_W03,LOT1032_W03_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,15
LOT1032,LOT1032_W04,LOT1032_W04_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,28
LOT1032,LOT1032_W04,LOT1032_W04_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,4
LOT1032,LOT1032_W05,LOT1032_W05_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,32
LOT1032,LOT1032_W05,LOT1032_W05_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,8
LOT1033,LOT1033_W01,LOT1033_W01_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,34
LOT1033,LOT1033_W01,LOT1033_W01_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,26
LOT1033,LOT1033_W02,LOT1033_W02_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,30
LOT1033,LOT1033_W02,LOT1033_W02_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,9
LOT1033,LOT1033_W03,LOT1033_W03_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,23
LOT1033,LOT1033_W03,LOT1033_W03_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,6
LOT1033,LOT1033_W04,LOT1033_W04_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,27
LOT1033,LOT1033_W04,LOT1033_W04_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,22
LOT1033,LOT1033_W05,LOT1033_W05_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,20
LOT1033,LOT1033_W05,LOT1033_W05_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,22
LOT1034,LOT1034_W01,LOT1034_W01_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,30
LOT1034,LOT1034_W01,LOT1034_W01_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,22
LOT1034,LOT1034_W02,LOT1034_W02_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,25
LOT1034,LOT1034_W02,LOT1034_W02_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,14
LOT1034,LOT1034_W03,LOT1034_W03_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,15
LOT1034,LOT1034_W03,LOT1034_W03_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,10
LOT1034,LOT1034_W04,LOT1034_W04_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,19
LOT1034,LOT1034_W04,LOT1034_W04_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,8
LOT1034,LOT1034_W05,LOT1034_W05_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,12
LOT1034,LOT1034_W05,LOT1034_W05_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,9
LOT1035,LOT1035_W01,LOT1035_W01_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,57
LOT1035,LOT1035_W01,LOT1035_W01_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,7
LOT1035,LOT1035_W02,LOT1035_W02_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,7
LOT1035,LOT1035_W02,LOT1035_W02_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,5
LOT1035,LOT1035_W03,LOT1035_W03_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,39
LOT1035,LOT1035_W03,LOT1035_W03_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,14
LOT1035,LOT1035_W04,LOT1035_W04_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,39
LOT1035,LOT1035_W04,LOT1035_W04_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,3
LOT1035,LOT1035_W05,LOT1035_W05_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,13
LOT1035,LOT1035_W05,LOT1035_W05_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,8
LOT1036,LOT1036_W01,LOT1036_W01_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,27
LOT1036,LOT1036_W01,LOT1036_W01_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,13
LOT1036,LOT1036_W02,LOT1036_W02_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,54
LOT1036,LOT1036_W02,LOT1036_W02_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,15
LOT1036,LOT1036_W03,LOT1036_W03_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,36
LOT1036,LOT1036_W03,LOT1036_W03_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,7
LOT1036,LOT1036_W04,LOT1036_W04_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,26
LOT1036,LOT1036_W04,LOT1036_W04_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,9
LOT1036,LOT1036_W05,LOT1036_W05_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,25
LOT1036,LOT1036_W05,LOT1036_W05_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,20
LOT1037,LOT1037_W01,LOT1037_W01_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,37
LOT1037,LOT1037_W01,LOT1037_W01_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,11
LOT1037,LOT1037_W02,LOT1037_W02_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,38
LOT1037,LOT1037_W02,LOT1037_W02_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,12
LOT1037,LOT1037_W03,LOT1037_W03_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,27
LOT1037,LOT1037_W03,LOT1037_W03_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,20
LOT1037,LOT1037_W04,LOT1037_W04_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,32
LOT1037,LOT1037_W04,LOT1037_W04_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,14
LOT1037,LOT1037_W05,LOT1037_W05_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,31
LOT1037,LOT1037_W05,LOT1037_W05_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,11
LOT1038,LOT1038_W01,LOT1038_W01_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,20
LOT1038,LOT1038_W01,LOT1038_W01_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,15
LOT1038,LOT1038_W02,LOT1038_W02_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,28
LOT1038,LOT1038_W02,LOT1038_W02_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,18
LOT1038,LOT1038_W03,LOT1038_W03_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_03,REC_CVD_01,PPID_77A,2026-05-10T08:00:00,2026-05-10T09:30:00,53
LOT1038,LOT1038_W03,LOT1038_W03_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,22
LOT1038,LOT1038_W04,LOT1038_W04_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,5
LOT1038,LOT1038_W04,LOT1038_W04_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,28
LOT1038,LOT1038_W05,LOT1038_W05_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,26
LOT1038,LOT1038_W05,LOT1038_W05_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,3
LOT1039,LOT1039_W01,LOT1039_W01_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,20
LOT1039,LOT1039_W01,LOT1039_W01_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,25
LOT1039,LOT1039_W02,LOT1039_W02_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,11
LOT1039,LOT1039_W02,LOT1039_W02_STEP_ETCH,ETCH,20,ETCH_TOOL_B,ETCH_CH_01,REC_ETCH_01,PPID_ETCH,2026-05-20T08:00:00,2026-05-20T09:30:00,28
LOT1039,LOT1039_W03,LOT1039_W03_STEP_CVD,CVD,10,CVD_TOOL_A,CVD_CH_01,REC_CVD_01,PPID_10B,2026-05-10T08:00:00,2026-05-10T09:30:00,17
